Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
W244331084011301,Bihar,Rohtas,rohtas,karma,83.9175,25.19194,2022,7.74,6.860663671448287,6.030204375423913,3.9945242269398897,4.02535169073515,0.8754687373538999,5.802118375377063,4.2626798770413155,3.655839600035736,4.204692619390966,1.2237754316221157,0.636576829071551,6.652863029353347,275.80286,Very Poor yet Drinkable
W212715073115401,Gujarat,Surat,mandvi,paneshwar,21.395,73.158,2019,7.59,7.43543801981455,5.4510384535657,5.91350300563827,4.61512051684126,3.4965075614664802,6.311734809152915,3.4965075614664802,4.74493212836325,4.927253685157205,0.6418538861723948,0.2851789422336624,7.035268599281097,436.73766,Unsuitable for Drinking
W122543076423901,Karnataka,Mandya,shrirangapattana,sreenivasa agrahara,12.43,76.7,2020,8.4,7.3395376954076745,6.26530121273771,4.804021044733257,4.795790545596741,2.0794415416798357,5.802118375377063,4.394449154672439,3.4965075614664802,4.61512051684126,5.313205979041787,0.4574248470388754,6.411818267709897,355.8446,Unsuitable for Drinking
W224132075493502,Madhya Pradesh,Indore,indore,footi kothi,22.692,75.826,2021,7.85,6.85751406254539,6.0014148779611505,4.189654742026425,2.6390573296152584,3.58351893845611,5.327876168789581,3.7612001156935624,3.2188758248682006,4.795790545596741,1.6094379124341003,0.2468600779315258,6.428105272684596,254.4319,Very Poor yet Drinkable
(W251430083543001,Bihar,Rohtas,dinara,kochas,83.92361,25.13972,2022,7.84,6.68586094706836,5.985194934094387,2.9338568698359038,1.7404661748405046,3.9318256327243257,5.375278407684165,4.204692619390966,2.580216829592325,3.858622228701031,3.4657359027997265,0.23901690047049992,6.610696044717759,250.00256,Very Poor yet Drinkable
W225032069221501,Gujarat,Surat,mandvi,mandvi,21.2542,73.2958,2019,7.5,7.129297548929373,6.0867747269123065,4.804021044733257,3.9889840465642745,3.1354942159291497,5.993961427306569,3.2188758248682006,4.430816798843313,4.564348191467836,0.4054651081081644,0.412109650826833,6.728628613084702,328.878,Unsuitable for Drinking
W122515076410501,Karnataka,Mandya,shrirangapattana,srirangapatna,12.42,76.68,2020,8.6,6.897704943128636,5.7430031878094825,4.276666119016055,4.5217885770490405,3.5263605246161616,5.739792912179234,4.343805421853684,3.4011973816621555,4.442651256490317,4.060443010546419,0.3435897043900769,6.411818267709897,261.5864,Very Poor yet Drinkable
W224312075515801,Madhya Pradesh,Indore,indore,gandhi hall,22.72,75.866,2021,7.75,7.155396301896734,6.059123195581797,4.836281906951478,3.784189633918261,4.189654742026425,5.846438775057725,4.59511985013459,3.2188758248682006,4.875197323201151,1.8082887711792655,0.3074846997479606,6.725033642166843,341.3401,Unsuitable for Drinking
(W251535084113001,Bihar,Rohtas,dawath,maliabagh,83.79167,25.06667,2022,7.83,6.54965074223381,5.871554250435424,3.597312260588446,2.0412203288596382,1.9600947840472698,5.351858133476067,4.174387269895637,2.580216829592325,4.139955073474153,0.9932517730102833,0.6151856390902334,6.834108738813838,255.89072,Very Poor yet Drinkable
W211645073205901,Gujarat,Surat,mandvi,moti sarkui,21.2792,73.3497,2019,7.77,6.565264970035361,5.641907070938114,3.9318256327243257,2.995732273553991,3.58351893845611,5.602118820879701,3.2188758248682006,3.9512437185814275,3.6375861597263857,0.18232155679395465,0.3435897043900769,6.16541785423142,190.20298,Poor
W122712076412901,Karnataka,Mandya,pandavapura,darasaguppe,12.45,76.68,2020,7.7,7.543802867501509,5.968707559985366,5.521460917862246,5.030437921392435,5.365976015021851,6.19644412779452,4.394449154672439,4.276666119016055,5.003946305945459,4.852030263919617,0.5709795465857378,6.411818267709897,427.6578,Unsuitable for Drinking
W224747075443501,Madhya Pradesh,Indore,indore,hatod,22.79,75.74,2021,7.8,7.123672785204607,5.62040086571715,5.25227342804663,3.828641396489095,4.189654742026425,5.564520407322694,4.3694478524670215,2.833213344056216,5.049856007249537,1.8870696490323797,0.4252677354043441,6.693323668269949,325.8908,Unsuitable for Drinking
(W250730084064501,Bihar,Rohtas,nokha,nokha,84.21,25.03778,2022,7.85,6.499787040655854,5.905361848054571,2.9338568698359038,1.9878743481543455,0.4700036292457356,5.673323267171493,4.418840607796598,3.077312260546414,3.0106208860477417,0.6418538861723948,0.6471032420585384,6.851184927493743,251.8059,Very Poor yet Drinkable
W125005076435602,Karnataka,Mandya,pandavapura,kyatanahalli,12.83,76.72,2020,8.0,6.663132695990803,5.762051382780177,4.276666119016055,4.127134385045092,2.4849066497880004,5.3981627015177525,3.970291913552122,3.1354942159291497,4.430816798843313,3.5263605246161616,0.6259384308664953,6.411818267709897,228.958,Very Poor yet Drinkable
(W251326083495801,Bihar,Rohtas,kochas/ dinara,rajandih,84.20361,25.07667,2022,7.66,7.259819610363186,6.059123195581797,5.519458915191573,2.1162555148025524,0.5877866649021191,6.175867270105761,5.017279836814924,3.2771447329921766,4.639571612705423,1.4816045409242156,0.16551443847757338,6.895682697747868,378.35564,Unsuitable for Drinking
W212730073293001,Gujarat,Surat,umarpada,juna umarpada,21.4492,73.4867,2019,7.66,6.059123195581797,5.337538079701318,3.367295829986474,3.7612001156935624,0.8754687373538999,5.351858133476067,3.713572066704308,3.332204510175204,3.091042453358316,0.4054651081081644,0.2468600779315258,5.659482215759621,119.85144,Poor
W122925076404501,Karnataka,Mandya,pandavapura,haralahalli-a,12.49,76.67,2020,7.9,7.312553498102598,5.780743515792329,5.298317366548036,4.875197323201151,5.10594547390058,6.111467339502679,4.394449154672439,4.127134385045092,4.890349128221754,1.9459101490553132,0.6259384308664953,6.411818267709897,355.7096,Unsuitable for Drinking
W224416075505901,Madhya Pradesh,Indore,indore,mari mata,22.738,75.85,2021,7.52,6.634633357861686,5.7430031878094825,3.58351893845611,3.58351893845611,3.4965075614664802,5.5254529391317835,3.9318256327243257,3.4339872044851463,4.04305126783455,1.3609765531356006,0.37156355643248307,6.20455776256869,203.46568,Very Poor yet Drinkable
(W245730084013001,Bihar,Rohtas,sasaram,sasaram,84.025,24.95833,2022,7.87,6.576469569048224,6.127960291696519,2.9338568698359038,2.7212954278522306,0.262364264467491,5.602118820879701,4.442651256490317,2.747270914255491,4.136765278106052,1.8718021769015913,0.1397619423751587,6.56244409369372,235.27588,Very Poor yet Drinkable
W210638072501601,Gujarat,Surat,surat,jiav,21.115,72.833,2019,7.52,7.1049654482698426,5.683579767338681,5.429345628954441,3.4657359027997265,2.3978952727983707,6.042632833682381,4.290459441148391,4.07753744390572,4.5217885770490405,2.533696813957432,0.1484200051182733,6.704414354964107,317.38488,Unsuitable for Drinking
W122745076374001,Karnataka,Mandya,pandavapura,haravoo,12.46,76.62,2020,8.2,6.970730078143525,5.986452005284438,4.532599493153256,4.3694478524670215,4.6443908991413725,5.942799375126701,4.23410650459726,3.9512437185814275,4.605170185988092,1.6094379124341003,0.43178241642553783,6.411818267709897,285.9158,Very Poor yet Drinkable
W223255075454301,Madhya Pradesh,Indore,mhow,mhow,22.549,75.762,2021,7.39,6.587550014824796,5.723585101952381,3.713572066704308,2.995732273553991,3.5263605246161616,5.303304908059076,3.9318256327243257,2.9444389791664403,4.290459441148391,1.1314021114911006,0.19062035960864973,6.156978985585555,194.95606,Poor
(W250823083552501,Bihar,Rohtas,karagahar,sinsiyau,84.10833,24.80417,2022,7.89,6.714170529909472,5.743323649276734,4.415219602029645,3.2068032436339315,3.044522437723423,5.583496308781699,4.2626798770413155,3.131136910560194,4.215086179918229,0.6418538861723948,0.5653138090500605,6.748759547491679,264.33006,Very Poor yet Drinkable
W211346072472601,Gujarat,Surat,surat,saroli,21.189,72.885,2019,8.01,7.273092595999522,6.51025834052315,4.804021044733257,3.871201010907891,2.8903717578961645,5.303304908059076,3.2188758248682006,3.5553480614894135,5.327876168789581,4.584967478670572,0.6981347220709844,6.873163834212518,398.34614,Unsuitable for Drinking
W123100076330002,Karnataka,Mandya,pandavapura,ankegowdanakoppalu,12.52,76.55,2020,8.1,7.397561535524052,5.594711379601839,5.459585514144159,5.14166355650266,5.123963979403259,6.236369590203704,4.948759890378168,3.6888794541139363,4.882801922586371,3.2188758248682006,0.48858001481867097,6.411818267709897,377.8164,Unsuitable for Drinking
W223050075550601,Madhya Pradesh,Indore,mhow,nandpura,22.52,75.912,2021,7.62,7.814399633804487,6.352629396319567,5.993961427306569,4.02535169073515,4.836281906951478,6.90875477931522,5.602118820879701,4.382026634673881,4.663439094112067,1.791759469228055,0.23111172096338664,7.383989457978509,644.76468,Unsuitable for Drinking
W224630071440001,Gujarat,Surendranagar,wadhvan,dedadra,22.775,71.7333,2019,7.53,6.790097235513905,6.1675164908883415,3.9318256327243257,4.130354999745133,2.0149030205422647,5.484796933490655,4.23410650459726,2.8903717578961645,4.770684624465665,2.3513752571634776,1.3609765531356006,6.39024066706535,251.76532,Very Poor yet Drinkable
W123400076320001,Karnataka,Mandya,krishnarajpet,tendekere,12.57,76.53,2020,8.3,7.234898420314831,5.501258210544727,5.298317366548036,4.919980925828125,4.07753744390572,5.860786223465865,4.174387269895637,3.8501476017100584,5.075173815233827,3.970291913552122,0.8241754429663494,6.411818267709897,324.4752,Unsuitable for Drinking
W224421075511301,Madhya Pradesh,Indore,indore,polo ground,22.739,75.854,2021,7.45,7.509883061154913,6.415096959171596,4.997212273764115,4.59511985013459,4.0943445622221,6.284134161070802,4.844187086458591,4.007333185232471,5.111987788356544,1.9740810260220096,0.16551443847757338,7.079184394609668,481.5125,Unsuitable for Drinking
(W254656086410501,Bihar,Saharsa,sour bazar,adarch,86.53611,25.85833,2022,7.95,6.906754778648554,5.921846480227112,4.7104306966455844,3.55820113047182,1.0986122886681098,5.707110264748875,4.110873864173311,3.624340932976365,4.335982696172475,3.299533727885655,0.8153648132841945,5.393627546352362,201.8076,Very Poor yet Drinkable
W225130071470001,Gujarat,Surendranagar,lakhtar,lakhtar,22.8583,71.7833,2019,7.18,6.401917196727186,5.54907608489522,3.784189633918261,3.3945083935113587,1.2237754316221157,5.017279836814924,3.8918202981106265,2.1162555148025524,4.30406509320417,2.163323025660538,1.0296194171811581,6.0014148779611505,163.89822,Poor
W124455076381401,Karnataka,Mandya,krishnarajpet,baligatta,12.75,76.63,2020,8.2,7.063903961472068,5.780743515792329,4.68213122712422,5.272999558563747,2.833213344056216,5.968707559985366,4.23410650459726,4.007333185232471,4.465908118654584,3.1354942159291497,0.7884573603642702,6.411818267709897,293.6028,Very Poor yet Drinkable
W224151075524601,Madhya Pradesh,Indore,indore,prakash nagar,22.697,75.879,2021,7.51,6.559615237493242,5.5254529391317835,3.58351893845611,3.9512437185814275,3.4965075614664802,5.351858133476067,3.8501476017100584,3.1780538303479458,4.0943445622221,0.832909122935104,0.3001045924503381,6.129050210060545,188.24294,Poor
(W255346086393101,Bihar,Saharsa,saharsa,baijnathpur,86.60611,25.87306,2022,7.81,7.038783541388542,5.969730054961976,4.911919321157098,3.8110970868381857,2.312535423847214,6.042632833682381,4.3694478524670215,4.019980146933238,4.063885354737392,3.091042453358316,0.8415671856782186,6.744059186311348,313.89654,Unsuitable for Drinking
W222515071063701,Gujarat,Surendranagar,chotila,moti moladi,22.4208,71.1103,2019,7.1,8.848078421168667,5.337538079701318,7.613324979540639,6.0674992333839795,5.389071729816501,7.779466967458324,4.110873864173311,6.302618975744905,6.2166061010848646,0.5933268452777344,0.5653138090500605,8.447628728030327,1780.09596,Unsuitable for Drinking
W122951076414001,Karnataka,Mandya,pandavapura,devegowdana koppalu,12.5,76.68,2020,8.1,6.558197802812269,5.476463551931511,3.784189633918261,4.948759890378168,2.0794415416798357,5.3981627015177525,3.970291913552122,3.1354942159291497,4.499809670330265,2.0794415416798357,0.598836501088704,6.411818267709897,218.0374,Very Poor yet Drinkable
W224438075341101,Madhya Pradesh,Indore,depalpur,rangwasa,22.732,75.573,2021,7.41,6.985641817639208,5.723585101952381,4.189654742026425,4.189654742026425,4.804021044733257,5.8888779583328805,4.465908118654584,3.58351893845611,4.30406509320417,1.5040773967762742,0.7514160886839212,6.555356891810665,291.02774,Very Poor yet Drinkable
(W255223086362201,Bihar,Saharsa,kahra,basudev,86.63222,25.885,2022,7.89,5.87493073085203,4.993149979755236,3.597312260588446,2.0412203288596382,0.832909122935104,4.912654885736052,3.713572066704308,2.2512917986064953,2.714694743820879,2.2082744135228043,0.31481073984003355,7.344719054149673,282.95396,Very Poor yet Drinkable
W231230069370001,Gujarat,Surendranagar,halvad,sukhpar,23.0083,71.2833,2019,7.68,8.627302414096267,5.723585101952381,7.153833801578843,6.0874563127617085,5.6240175061873385,6.647688373563329,4.442651256490317,4.919980925828125,6.745236349484363,2.0014800002101243,1.3609765531356006,8.226840890408578,1454.07752,Unsuitable for Drinking
W123012076451801,Karnataka,Mandya,pandavapura,bydarahalli,12.5,76.75,2020,8.0,7.239214973779806,6.309918278226516,4.68213122712422,5.0689042022202315,4.189654742026425,6.089044875446846,3.970291913552122,4.330733340286331,4.955827057601261,1.3862943611198906,0.8197798314933114,6.411818267709897,343.295,Unsuitable for Drinking
W224201075500801,Madhya Pradesh,Indore,indore,ranjeet hanuman temple,22.7,75.836,2021,7.55,7.074963197966044,6.059123195581797,4.290459441148391,4.454347296253507,3.4339872044851463,5.87493073085203,4.110873864173311,3.9318256327243257,4.663439094112067,1.2809338454620642,0.4382549309311553,6.645090969505644,313.0433,Unsuitable for Drinking
(W250235083300001,Bihar,Saharsa,kahra,chainpur,86.63194,25.88472,2022,7.62,6.949856455000773,5.871554250435424,4.801558999993482,3.9396381724611196,1.8562979903656263,5.638354669333745,3.6635616461296463,3.828641396489095,4.497584975308154,3.6913763343125234,0.688134638736401,6.340359303727752,258.54088,Very Poor yet Drinkable
W192114084461501,Gujarat,Surendranagar,dhangadhara,ratanpur,22.8583,71.2708,2019,7.42,8.12651816878071,5.937536205082426,6.625392368007956,5.662960480135946,3.7376696182833684,6.580639137284949,4.653960350157523,4.727387818712341,6.056784013228625,0.7275486072772778,1.3609765531356006,7.726212650507529,879.2228,Unsuitable for Drinking
W123030076495001,Karnataka,Mandya,mandya,yaliyur,12.51,76.82,2020,8.3,7.00850518208228,6.2285110035911835,4.276666119016055,4.634728988229636,4.219507705176107,5.916202062607435,3.713572066704308,4.204692619390966,5.0369526024136295,1.6094379124341003,1.0043016091968684,6.411818267709897,297.6262,Very Poor yet Drinkable
W224318075533501,Madhya Pradesh,Indore,indore,ravindra nagar,22.722,75.893,2021,7.62,6.732210706467206,5.762051382780177,3.4965075614664802,4.143134726391533,3.6109179126442243,5.583496308781699,4.04305126783455,3.4339872044851463,4.219507705176107,1.2809338454620642,0.37156355643248307,6.302618975744905,224.46828,Very Poor yet Drinkable
(W255115086402201,Bihar,Saharsa,saur bazar,chanaur east,86.5575,25.9775,2022,8.05,6.647688373563329,5.640487624283887,4.22683374526818,3.6712245188752153,2.9338568698359038,5.198497031265826,4.007333185232471,2.4765384001174837,4.280824129164719,3.7328963395307104,0.9783261227936076,5.932245187448011,188.9803,Poor
W223445071115901,Gujarat,Surendranagar,chotila,than,22.5792,71.1997,2019,7.44,8.2987883944492,5.4510384535657,6.90975328164481,5.718342625987531,4.127134385045092,6.928537818164665,5.75890177387728,4.04305126783455,5.986452005284438,1.5040773967762742,0.6626879730752367,7.898411092811599,1035.05896,Unsuitable for Drinking
W124055077283001,Karnataka,Ramanagar,kanakapura,harohalli a,12.68,77.48,2020,8.4,6.903747257584598,5.3706380281276624,4.543294782270004,4.356708826689592,1.791759469228055,5.198497031265826,3.4965075614664802,3.2188758248682006,4.709530201312334,2.5649493574615367,0.0,6.411818267709897,246.5346,Very Poor yet Drinkable
W224142075525501,Madhya Pradesh,Indore,indore,sajan nagar,22.695,75.882,2021,7.47,7.223295679562314,6.298949246855942,4.394449154672439,4.189654742026425,3.6635616461296463,6.077642243349034,4.110873864173311,4.248495242049359,4.6913478822291435,1.1314021114911006,0.3506568716131694,6.79346613258001,362.43118,Unsuitable for Drinking
(W254522086333101,Bihar,Saharsa,simri bakhtiyarpur,jamunia,86.53,25.90583,2022,8.03,6.5998704992128365,5.723585101952381,4.056988775678332,3.3250360206965914,2.1162555148025524,5.442417710521793,3.6635616461296463,3.520460802488973,3.9396381724611196,3.186352633162641,0.5877866649021191,6.322565239927284,206.54892,Very Poor yet Drinkable
W224325071401501,Gujarat,Surendranagar,surendranagar,surendranagar,22.7167,71.6083,2019,8.04,8.184792654165078,6.434546518787453,6.516193076042964,5.70877001616724,3.367295829986474,5.916202062607435,3.713572066704308,4.204692619390966,6.415096959171596,0.7884573603642702,1.3609765531356006,7.784473235736469,941.32576,Unsuitable for Drinking
W123640077232001,Karnataka,Ramanagar,kanakapura,ganaldoddi,12.61,77.39,2020,9.6,7.272398392570047,5.7899601708972535,4.919980925828125,4.812184355372417,0.0,5.673323267171493,3.970291913552122,3.6888794541139363,5.153291594497779,3.4011973816621555,0.3506568716131694,6.411818267709897,321.0034,Unsuitable for Drinking
W225816075494001,Madhya Pradesh,Indore,sanwer,sanwer,22.979,75.831,2021,7.6,8.177796683277778,5.703782474656201,6.7464121285733745,4.060443010546419,4.948759890378168,7.1316985104669115,5.638354669333745,4.90527477843843,5.327876168789581,2.624668592163159,0.37156355643248307,7.747164966520335,895.0742,Unsuitable for Drinking
(W255306086375601,Bihar,Saharsa,kahra,kharkutti,86.55417,25.97917,2022,8.11,7.152268856032539,5.954022251632112,5.03500265054455,4.520701029361642,2.7013612129514133,5.655991810819852,4.110873864173311,3.520460802488973,4.703203926259457,4.500920164614292,0.8020015854720274,6.202535517187923,290.82894,Very Poor yet Drinkable
W224837071422101,Gujarat,Surendranagar,wadhvan,anindra,22.8103,71.7058,2019,7.74,6.411818267709897,5.337538079701318,3.6109179126442243,4.696381066041475,1.0986122886681098,5.673323267171493,4.394449154672439,3.1354942159291497,3.4011973816621555,0.9932517730102833,1.3609765531356006,6.0112671744041615,168.68316,Poor
W123400077280001,Karnataka,Ramanagar,kanakapura,kottahalli,12.57,77.47,2020,8.2,7.2115567333138015,5.7430031878094825,5.3471075307174685,4.48863636973214,2.70805020110221,5.351858133476067,3.7612001156935624,3.258096538021482,5.214935757608986,3.4965075614664802,0.2151113796169455,6.411818267709897,314.1548,Unsuitable for Drinking
W224100075522101,Madhya Pradesh,Indore,indore,soyabeen research centre,22.708,75.891,2021,7.61,6.68586094706836,5.762051382780177,3.828641396489095,3.4965075614664802,3.4965075614664802,5.62040086571715,4.204692619390966,3.332204510175204,3.9889840465642745,1.1631508098056809,0.6259384308664953,6.255750041753367,213.40874,Very Poor yet Drinkable
(W255305086375501,Bihar,Saharsa,kahra,nirala tola,86.62917,25.875,2022,7.98,6.703188113240863,5.83656358589002,4.276666119016055,3.1570004211501135,1.7047480922384253,5.5254529391317835,3.4965075614664802,3.744787086052232,3.9454577815143836,3.580737295494233,0.33647223662121295,6.601230118728877,245.32382,Very Poor yet Drinkable
W225030071353001,Gujarat,Surendranagar,dhangadhara,rajsitapur,22.8417,71.5917,2019,7.85,7.699389406256737,5.968707559985366,6.1675164908883415,4.206184043977636,2.6390573296152584,6.042632833682381,4.394449154672439,4.007333185232471,5.707110264748875,1.7227665977411035,0.9477893989335261,7.2991214627108,570.9547,Unsuitable for Drinking
W124000077270001,Karnataka,Ramanagar,kanakapura,kylancha,12.67,77.45,2020,8.1,7.005789019253503,5.4510384535657,4.709530201312334,3.713572066704308,5.351858133476067,5.303304908059076,3.6888794541139363,3.258096538021482,4.882801922586371,3.7612001156935624,0.0,6.411818267709897,290.1844,Very Poor yet Drinkable
W224324075541301,Madhya Pradesh,Indore,indore,telephone nagar,22.723,75.904,2021,7.52,7.01301578963963,6.129050210060545,4.454347296253507,1.9459101490553132,3.4339872044851463,5.942799375126701,4.204692619390966,3.970291913552122,4.343805421853684,1.252762968495368,0.262364264467491,6.583409222158765,292.04528,Very Poor yet Drinkable
(W255839086332701,Bihar,Saharsa,sata katha,punch gachhi,86.52944,25.89194,2022,7.91,6.98100574072173,5.985194934094387,4.7104306966455844,3.768152635008444,2.9391619220655967,5.771441123130016,4.3694478524670215,3.4468078929142076,4.360547602996758,3.6506582412937387,0.5007752879124893,5.720311776607412,229.62234,Very Poor yet Drinkable
W200656085500201,Gujarat,Surendranagar,dasada,pipli,23.06,71.7417,2019,7.6,6.163314804034641,5.214935757608986,3.6109179126442243,2.7625383863862796,1.3862943611198906,4.709530201312334,3.2188758248682006,2.5649493574615367,3.784189633918261,1.7578579175523736,0.5423242908253617,5.765191102784844,125.73728,Poor
W123400077260001,Karnataka,Ramanagar,kanakapura,kanakapura1,12.57,77.43,2020,8.1,6.698268054115413,5.147494476813453,4.499809670330265,4.663439094112067,3.9318256327243257,5.303304908059076,3.5553480614894135,3.367295829986474,4.499809670330265,2.0794415416798357,0.0,6.411818267709897,229.6924,Very Poor yet Drinkable
W224834075402701,Madhya Pradesh,Indore,depalpur,ushapura,22.808,75.672,2021,7.81,7.846198815497425,6.444131256700441,6.100318952020064,3.044522437723423,4.700480365792417,6.077642243349034,3.6635616461296463,4.430816798843313,5.921578419643816,2.833213344056216,0.7514160886839212,7.415776975415394,666.46134,Unsuitable for Drinking
(W255845086331501,Bihar,Saharsa,sata katha,patodi bazar,86.54333,25.92833,2022,7.85,5.8971538676367405,5.033700567027251,3.380994674344636,2.8213788864092133,0.7419373447293773,4.836281906951478,3.295836866004329,2.747270914255491,3.2068032436339315,1.4350845252893227,0.3852624007906449,5.6240175061873385,102.6647,Poor
W225253071440801,Gujarat,Surendranagar,lakhtar,modhvana,22.8814,71.7356,2019,7.38,7.124478262493424,5.594711379601839,5.099866427824199,4.5966338549658055,1.0986122886681098,5.968707559985366,4.394449154672439,3.8501476017100584,4.30406509320417,2.3513752571634776,0.8064758658669484,6.723832440821209,320.08012,Unsuitable for Drinking
W123119077254301,Karnataka,Ramanagar,kanakapura,aralalu,12.52,77.43,2020,8.4,8.080546965824498,6.100318952020064,6.182084906716632,5.594711379601839,4.890349128221754,6.559615237493242,4.8283137373023015,4.574710978503383,5.8944028342648505,4.04305126783455,0.0,6.411818267709897,618.4436,Unsuitable for Drinking
W231211079591501,Madhya Pradesh,Jabalpur,jabalpur,adhartal naka,23.203,79.988,2021,7.03,7.0925737159746784,5.968707559985366,4.663439094112067,4.418840607796598,3.8918202981106265,5.902633333401366,4.48863636973214,3.58351893845611,4.709530201312334,1.3609765531356006,0.6151856390902334,6.661854740545311,320.59382,Unsuitable for Drinking
(W255845086331501,Bihar,Saharsa,sata katha,patodi bazar 1,86.70444,25.68778,2022,7.72,6.481577129276431,5.279134547131263,4.3254562831854875,3.8372994592322094,2.785011242238338,5.278114659230517,4.04305126783455,2.667228206581955,3.9080149840306073,2.954910279033736,0.7323678937132266,6.008813185442595,171.10868,Poor
W205515073345001,Gujarat,The Dangs,the dangs,kalibel,20.9208,73.5806,2019,7.69,6.459904454377535,5.762051382780177,3.9318256327243257,0.0,2.4849066497880004,4.948759890378168,3.970291913552122,1.0986122886681098,4.532599493153256,0.4700036292457356,0.09531017980432487,6.059123195581797,176.10426,Poor
W122700077200002,Karnataka,Ramanagar,kanakapura,naikanahalli,12.45,77.33,2020,9.1,7.480992162869525,5.501258210544727,5.564520407322694,4.709530201312334,4.59511985013459,5.981414211254481,4.23410650459726,4.02535169073515,5.062595033026967,4.499809670330265,0.019802627296179712,6.411818267709897,379.1854,Unsuitable for Drinking
W230546080031701,Madhya Pradesh,Jabalpur,jabalpur,barela,23.096,80.055,2021,7.48,6.9363427358340495,6.016157159698354,4.532599493153256,2.833213344056216,3.258096538021482,5.786897381366708,4.3694478524670215,3.4965075614664802,4.430816798843313,1.0296194171811581,0.17395330712343804,6.505784060128229,272.22752,Very Poor yet Drinkable
(W255331086314601,Bihar,Saharsa,saharsa,saharsa,86.6125,25.73333,2022,7.95,7.938802248154481,6.729465583301553,6.056784013228625,4.596129441335942,2.8213788864092133,6.274762021241939,4.634728988229636,4.216562194946349,5.700777965635902,5.15675380222625,0.688134638736401,5.796057750765372,523.5136,Unsuitable for Drinking
W205800073383001,Gujarat,The Dangs,the dangs,bardipada,20.64,73.6914,2019,7.3,6.429719478039138,5.723585101952381,3.6109179126442243,1.791759469228055,2.995732273553991,5.638354669333745,4.23410650459726,3.332204510175204,3.044522437723423,0.18232155679395465,0.33647223662121295,6.030685260261263,169.1564,Poor
W123030077100001,Karnataka,Ramanagar,channapatna,nunnuru,12.51,77.17,2020,8.5,6.79794041297493,5.117993812416755,4.276666119016055,4.189654742026425,4.394449154672439,5.351858133476067,3.6375861597263857,3.367295829986474,4.2626798770413155,4.143134726391533,0.0295588022415444,6.411818267709897,239.428,Very Poor yet Drinkable
W225921079522601,Madhya Pradesh,Jabalpur,jabalpur,bargi1,22.989,79.874,2021,7.25,6.447305862541213,5.278114659230517,4.2626798770413155,3.4965075614664802,2.70805020110221,5.25227342804663,3.8066624897703196,2.995732273553991,4.02535169073515,0.9162907318741551,0.3074846997479606,6.018593214496234,165.9305,Poor
(W254308086351301,Bihar,Saharsa,simri bakhtiyarpur,simri bakhtiyarpur1,86.68472,25.78222,2022,7.79,6.755768921984255,5.871554250435424,4.3254562831854875,3.374168709274236,1.9021075263969205,5.5254529391317835,4.04305126783455,3.3214324131932926,4.11251186617755,3.6082115510464816,0.412109650826833,6.040254711277414,208.83536,Very Poor yet Drinkable
W205500073404501,Gujarat,The Dangs,the dangs,mahal,20.9167,73.6792,2019,7.48,6.278521424165844,5.723585101952381,3.367295829986474,2.3978952727983707,2.995732273553991,5.638354669333745,4.04305126783455,3.5553480614894135,2.8903717578961645,0.6418538861723948,0.262364264467491,5.877735781779639,150.08112,Poor
W125735077172401,Karnataka,Ramanagar,magadi,talacha kuppe,12.96,77.29,2020,8.5,6.582025138892826,5.111987788356544,4.060443010546419,4.0943445622221,2.833213344056216,5.303304908059076,3.6109179126442243,3.332204510175204,4.248495242049359,1.0986122886681098,1.1969481893889715,6.411818267709897,204.975,Very Poor yet Drinkable
W230917079541401,Madhya Pradesh,Jabalpur,jabalpur,bedi nagar,23.155,79.904,2021,7.71,6.894670039433482,5.780743515792329,4.663439094112067,3.871201010907891,3.091042453358316,5.62040086571715,4.204692619390966,3.332204510175204,4.553876891600541,1.7404661748405046,0.6830968447064438,6.464588303689961,260.18714,Very Poor yet Drinkable
(W254116086421601,Bihar,Saharsa,sonbarsaraj,mali chak,86.65861,25.89611,2022,7.62,6.792344427470809,6.0014148779611505,4.1728476237100445,3.3141860046725258,0.09531017980432487,5.755742213586912,3.4965075614664802,4.060443010546419,4.056988775678332,1.0647107369924282,0.22314355131420976,6.115892125483034,216.92138,Very Poor yet Drinkable
W215615086434501,Gujarat,The Dangs,the dangs,baripada,20.6417,73.6917,2019,7.46,6.037870919922137,5.214935757608986,3.367295829986474,2.8903717578961645,2.3978952727983707,5.198497031265826,3.8918202981106265,2.772588722239781,2.8903717578961645,0.4700036292457356,0.33647223662121295,5.638354669333745,114.19604,Poor
W125547077152101,Karnataka,Ramanagar,magadi,ukkada,12.93,77.26,2020,8.2,6.395261598115449,5.209486152841421,3.9318256327243257,3.8066624897703196,1.9459101490553132,5.14166355650266,3.4965075614664802,3.1354942159291497,3.7376696182833684,1.3862943611198906,0.0,6.411818267709897,186.7558,Poor
W230839079481001,Madhya Pradesh,Jabalpur,shahpura,bheraghat new,23.144,79.803,2021,7.76,6.771935555839602,5.855071922202427,4.290459441148391,3.4339872044851463,2.833213344056216,5.673323267171493,4.143134726391533,3.5263605246161616,4.110873864173311,2.272125885509337,0.27002713721306015,6.342121418721152,231.53984,Very Poor yet Drinkable
